"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2019","346.30","346.30","346.77","346.30","","-0.14%"
"10/22/2019","346.77","346.77","346.77","346.77","","0.78%"
"10/21/2019","344.07","344.07","344.07","344.07","","0.00%"
"10/18/2019","344.07","346.16","346.16","344.07","","-0.19%"
"10/17/2019","344.74","345.07","345.07","344.74","","0.04%"
"10/16/2019","344.61","344.74","345.07","344.61","","-0.04%"
"10/15/2019","344.74","344.74","345.20","344.74","","0.00%"
"10/14/2019","344.74","345.20","345.20","344.74","","-0.13%"
"10/11/2019","345.20","347.10","347.57","344.74","","-0.55%"
"10/10/2019","347.10","346.63","347.10","346.63","","0.14%"
"10/09/2019","346.63","347.18","348.61","344.81","","-0.16%"
"10/08/2019","347.18","347.00","347.18","345.57","","0.19%"
"10/07/2019","346.53","342.34","346.53","342.34","","0.81%"
"10/04/2019","343.74","343.20","343.74","342.34","","0.16%"
"10/03/2019","343.20","341.79","343.20","341.79","","0.55%"
"10/02/2019","341.33","342.72","350.10","341.33","","-0.20%"
"10/01/2019","342.01","342.01","342.01","342.01","","0.10%"
"09/30/2019","341.68","340.74","341.68","340.74","","0.44%"
"09/27/2019","340.17","339.24","340.17","339.24","","0.27%"
"09/26/2019","339.24","339.24","339.24","339.24","","0.00%"
"09/25/2019","339.24","339.24","339.24","339.24","","0.28%"
"09/24/2019","338.30","338.02","338.30","338.02","","-0.61%"
"09/23/2019","340.37","340.37","340.37","340.37","","0.84%"
"09/20/2019","337.53","337.53","337.53","337.53","","0.30%"
"09/19/2019","336.52","336.52","336.52","336.52","","0.14%"
"09/18/2019","336.05","336.05","336.52","336.05","","-0.62%"
"09/17/2019","338.15","336.05","338.15","335.59","","-2.19%"
"09/16/2019","345.72","345.72","345.72","345.26","","0.00%"
"09/13/2019","345.72","345.72","345.72","345.72","","0.00%"
"09/12/2019","345.72","347.44","347.44","345.72","","-0.50%"
"09/11/2019","347.44","347.44","347.44","347.44","","0.00%"
"09/10/2019","347.44","347.44","347.44","347.44","","0.68%"
"09/09/2019","345.09","345.09","345.09","345.09","","0.00%"
"09/06/2019","345.09","345.09","345.09","345.09","","0.00%"
"09/05/2019","345.09","345.09","345.09","345.09","","1.09%"
"09/04/2019","341.37","335.16","341.37","335.16","","1.85%"
"09/03/2019","335.16","334.69","335.16","334.69","","-2.62%"
"09/02/2019","344.16","344.62","344.62","344.16","","0.14%"
"08/30/2019","343.69","343.69","343.69","343.69","","0.00%"
"08/28/2019","343.69","343.69","343.69","343.69","","0.00%"
"08/27/2019","343.69","343.69","343.69","343.69","","0.00%"
"08/26/2019","343.69","343.69","343.69","343.69","","0.00%"
"08/23/2019","343.69","343.69","343.69","343.69","","0.00%"
"08/22/2019","343.69","344.11","344.11","343.69","","-0.12%"
"08/21/2019","344.11","344.11","344.11","344.11","","0.22%"
"08/20/2019","343.35","343.82","343.82","343.35","","-0.14%"
"08/19/2019","343.82","343.82","343.82","343.82","","0.00%"
"08/16/2019","343.82","347.88","347.88","343.82","","-1.17%"
"08/15/2019","347.88","347.88","347.88","347.88","","0.00%"
"08/14/2019","347.88","346.73","347.88","346.73","","0.33%"
"08/13/2019","346.73","347.20","347.20","346.73","","-0.14%"
"08/12/2019","347.20","347.20","347.20","347.20","","0.14%"
"08/09/2019","346.73","347.20","347.20","346.73","","-0.14%"
"08/08/2019","347.20","340.65","347.20","340.65","","1.42%"
"08/07/2019","342.33","348.41","348.41","342.33","","-1.75%"
"08/06/2019","348.41","348.41","348.41","348.41","","1.05%"
"08/05/2019","344.80","345.27","345.27","344.80","","-0.14%"
"08/02/2019","345.27","344.80","345.27","344.80","","0.14%"
"08/01/2019","344.80","344.01","345.27","344.01","","0.23%"
"07/31/2019","344.01","336.91","344.01","336.91","","2.11%"
"07/30/2019","336.91","339.17","339.17","336.12","","-0.67%"
"07/29/2019","339.17","337.26","339.17","337.26","","1.76%"
"07/26/2019","333.32","339.79","339.79","333.32","","-2.12%"
"07/25/2019","340.53","337.54","340.53","333.60","","-0.09%"
"07/24/2019","340.85","342.26","342.82","340.85","","-0.33%"
"07/23/2019","341.99","340.85","341.99","340.85","","0.91%"
"07/22/2019","338.92","338.92","338.92","338.92","","0.00%"
"07/19/2019","338.92","338.92","338.92","338.92","","0.00%"
"07/18/2019","338.92","343.65","343.65","338.92","","-0.67%"
"07/17/2019","341.20","345.06","345.06","341.20","","-2.23%"
"07/16/2019","349.00","349.00","349.00","349.00","","1.37%"
"07/15/2019","344.27","343.81","344.27","343.81","","0.36%"
"07/12/2019","343.05","343.83","343.83","342.58","","-0.01%"
"07/11/2019","343.07","343.81","346.23","342.28","","-0.22%"
"07/10/2019","343.81","351.58","351.58","343.81","","-0.51%"
"07/09/2019","345.57","347.85","352.58","345.57","","-0.55%"
"07/08/2019","347.47","345.10","347.47","345.10","","0.11%"
"07/04/2019","347.09","345.10","347.09","345.10","","2.74%"
"07/03/2019","337.84","337.84","337.84","337.84","","-0.56%"
"07/02/2019","339.74","337.84","339.74","337.84","","0.56%"
"07/01/2019","337.84","337.84","337.84","337.84","","-2.15%"
"06/28/2019","345.27","345.27","345.27","345.27","","0.00%"
"06/27/2019","345.27","345.27","345.27","345.27","","0.00%"
"06/26/2019","345.27","345.27","345.27","345.27","","0.00%"
"06/25/2019","345.27","345.27","345.27","345.27","","0.00%"
"06/24/2019","345.27","345.27","345.27","345.27","","0.00%"
"06/21/2019","345.27","347.18","347.18","345.27","","0.00%"
"06/20/2019","345.27","350.01","350.01","345.27","","-1.22%"
"06/19/2019","349.54","351.45","351.45","349.54","","0.81%"
"06/18/2019","346.72","345.93","349.08","345.93","","0.57%"
"06/17/2019","344.74","346.72","346.72","344.74","","-0.02%"
"06/14/2019","344.81","344.81","344.81","344.81","","0.00%"
"06/13/2019","344.81","345.57","345.57","344.81","","0.35%"
"06/12/2019","343.60","342.38","345.57","342.38","","0.36%"
"06/11/2019","342.38","344.81","344.81","342.38","","-0.70%"
"06/10/2019","344.81","340.80","344.81","340.80","","1.31%"
"06/07/2019","340.34","341.52","341.52","340.34","","-0.35%"
"06/06/2019","341.52","345.00","345.00","340.38","","-1.14%"
"06/05/2019","345.46","345.46","345.46","345.46","","-0.23%"
"06/04/2019","346.25","343.56","346.25","343.56","","1.25%"
"06/03/2019","341.98","345.46","345.46","341.98","","-0.46%"
"05/31/2019","343.56","341.87","343.56","340.73","","-0.62%"
"05/30/2019","345.72","345.72","345.72","345.72","","0.00%"
"05/29/2019","345.72","346.50","347.27","345.72","","-0.36%"
"05/28/2019","346.97","346.97","346.97","346.97","","0.00%"
"05/27/2019","346.97","346.97","346.97","346.97","","0.00%"
"05/24/2019","346.97","346.97","346.97","346.97","","0.46%"
"05/23/2019","345.39","347.29","347.76","345.39","","-0.10%"
"05/22/2019","345.72","346.56","346.56","345.72","","0.21%"
"05/21/2019","344.98","349.33","349.71","344.98","","0.47%"
"05/20/2019","343.35","343.81","343.81","343.35","","-0.13%"
"05/17/2019","343.81","346.18","346.18","343.81","","-0.47%"
"05/16/2019","345.42","347.27","348.84","343.05","","-0.53%"
"05/15/2019","347.27","339.38","347.27","339.38","","-4.14%"
"05/14/2019","362.25","362.25","362.25","362.25","","-0.81%"
"05/13/2019","365.21","365.21","365.21","365.21","","0.13%"
"05/10/2019","364.75","367.57","367.57","364.75","","-0.15%"
"05/09/2019","365.31","364.52","365.31","364.52","","1.09%"
"05/07/2019","361.37","361.37","361.37","361.37","","-0.44%"
"05/06/2019","362.95","362.60","364.52","360.58","","1.05%"
"05/03/2019","359.19","359.19","359.19","359.19","","0.00%"
"05/02/2019","359.19","358.73","359.19","358.73","","0.06%"
"04/30/2019","358.96","358.96","358.96","358.96","","0.00%"
"04/29/2019","358.96","358.96","359.42","358.96","","-0.53%"
"04/26/2019","360.86","354.10","360.86","354.10","","1.92%"
"04/25/2019","354.07","349.13","354.07","349.13","","1.41%"
"04/24/2019","349.13","349.59","349.59","349.13","","-0.13%"
"04/23/2019","349.59","355.88","355.88","349.59","","-0.40%"
"04/18/2019","350.99","350.99","350.99","350.99","","0.68%"
"04/17/2019","348.63","346.27","348.63","346.27","","0.68%"
"04/16/2019","346.27","346.27","346.27","346.27","","0.13%"
"04/15/2019","345.81","349.15","349.15","343.45","","-1.31%"
"04/12/2019","350.40","350.40","350.40","350.40","","0.00%"
"04/11/2019","350.40","350.40","350.40","350.40","","0.00%"
"04/10/2019","350.40","349.93","350.40","349.93","","0.00%"
"04/09/2019","350.40","350.40","350.40","350.40","","-3.06%"
"04/08/2019","361.46","361.46","361.46","361.46","","0.00%"
"04/05/2019","361.46","361.46","361.46","361.46","","0.00%"
"04/04/2019","361.46","361.46","361.46","361.46","","0.13%"
"04/03/2019","361.00","359.48","361.00","359.48","","0.42%"
"04/02/2019","359.48","361.00","361.00","359.48","","1.34%"
"04/01/2019","354.71","355.17","355.17","354.71","","1.23%"
"03/29/2019","350.40","350.40","350.40","350.40","","0.00%"
"03/28/2019","350.40","350.40","350.40","350.40","","-0.22%"
"03/27/2019","351.18","351.18","351.18","351.18","","0.00%"
"03/26/2019","351.18","344.03","351.18","344.03","","1.52%"
"03/25/2019","345.93","346.39","346.39","345.93","","-0.37%"
"03/22/2019","347.22","343.42","347.22","343.42","","0.55%"
"03/21/2019","345.32","345.32","345.32","343.42","","0.55%"
"03/20/2019","343.42","343.42","343.42","343.42","","0.13%"
"03/19/2019","342.96","343.81","343.81","342.96","","0.44%"
"03/18/2019","341.45","339.93","341.45","339.93","","-0.55%"
"03/15/2019","343.35","343.35","343.35","343.35","","0.11%"
"03/14/2019","342.96","342.96","342.96","342.96","","0.07%"
"03/13/2019","342.73","342.73","342.73","342.73","","0.13%"
"03/12/2019","342.27","342.73","342.73","342.27","","-0.13%"
"03/11/2019","342.73","341.89","342.73","341.51","","0.11%"
"03/08/2019","342.35","341.56","342.35","341.56","","0.23%"
"03/07/2019","341.56","341.56","341.56","341.56","","0.00%"
"03/06/2019","341.56","341.56","341.56","341.56","","0.00%"
"03/05/2019","341.56","341.79","341.79","341.56","","0.05%"
"03/04/2019","341.40","339.88","341.40","339.88","","0.65%"
"03/01/2019","339.19","339.19","339.19","339.19","","0.00%"
"02/28/2019","339.19","339.65","339.65","339.19","","-0.58%"
"02/27/2019","341.17","341.17","341.17","341.17","","0.14%"
"02/26/2019","340.71","340.71","340.71","340.71","","0.00%"
"02/25/2019","340.71","339.65","340.71","339.19","","0.31%"
"02/22/2019","339.65","339.65","339.65","339.65","","0.11%"
"02/21/2019","339.26","339.26","339.26","339.26","","0.00%"
"02/20/2019","339.26","339.26","339.26","339.26","","0.00%"
"02/19/2019","339.26","339.26","339.26","339.26","","1.05%"
"02/18/2019","335.74","337.26","340.80","335.74","","0.00%"
"02/15/2019","335.74","336.52","336.52","335.74","","0.01%"
"02/14/2019","335.70","335.70","335.70","335.70","","0.00%"
"02/13/2019","335.70","337.22","337.22","335.70","","-0.45%"
"02/12/2019","337.22","335.70","337.22","335.70","","0.59%"
"02/11/2019","335.24","334.06","336.76","334.06","","0.35%"
"02/08/2019","334.06","334.45","334.45","334.06","","0.00%"
"02/07/2019","334.06","335.58","335.97","334.06","","-0.45%"
"02/06/2019","335.58","335.58","335.58","335.58","","0.00%"
"02/05/2019","335.58","335.97","335.97","335.58","","-0.12%"
"02/04/2019","335.97","335.97","335.97","335.97","","-0.16%"
"02/01/2019","336.52","334.55","336.52","334.55","","1.51%"
"01/31/2019","331.51","331.51","331.51","331.51","","0.00%"
"01/30/2019","331.51","331.51","331.51","331.51","","0.00%"
"01/29/2019","331.51","331.51","331.51","331.04","","0.00%"
"01/28/2019","331.51","331.94","333.22","331.51","","-0.13%"
"01/25/2019","331.94","331.94","331.94","331.94","","0.00%"
"01/24/2019","331.94","331.94","331.94","331.94","","0.00%"
"01/23/2019","331.94","331.94","331.94","331.94","","0.14%"
"01/22/2019","331.47","331.04","332.32","331.04","","-0.43%"
"01/21/2019","332.89","332.89","332.89","332.89","","0.00%"
"01/18/2019","332.89","335.89","335.89","332.89","","-0.89%"
"01/17/2019","335.89","336.36","336.36","335.89","","-0.27%"
"01/16/2019","336.79","336.79","336.79","336.79","","0.13%"
"01/15/2019","336.36","336.36","336.36","336.36","","0.38%"
"01/14/2019","335.08","335.08","335.08","335.08","","0.00%"
"01/11/2019","335.08","334.69","335.08","334.69","","0.12%"
"01/10/2019","334.69","335.98","335.98","334.69","","0.31%"
"01/09/2019","333.66","335.89","336.74","333.66","","-0.44%"
"01/08/2019","335.12","335.12","335.12","335.12","","0.00%"
"01/07/2019","335.12","335.12","335.12","335.12","","0.83%"
"01/04/2019","332.37","332.37","332.37","332.37","","0.00%"
"01/03/2019","332.37","332.37","332.37","332.37","","0.00%"
"01/02/2019","332.37","332.37","332.37","332.37","","0.00%"
"12/28/2018","332.37","332.37","332.37","332.37","","0.00%"
"12/27/2018","332.37","332.37","332.37","332.37","","0.00%"
"12/21/2018","332.37","332.37","332.37","332.37","","-0.51%"
"12/20/2018","334.08","334.08","334.08","334.08","","0.00%"
"12/19/2018","334.08","335.50","335.50","334.08","","0.09%"
"12/18/2018","333.79","334.99","334.99","333.79","","-0.36%"
"12/17/2018","334.99","332.67","334.99","332.67","","0.28%"
"12/14/2018","334.04","334.99","334.99","334.04","","-0.28%"
"12/13/2018","334.99","334.99","334.99","334.99","","0.00%"
"12/12/2018","334.99","334.99","334.99","334.99","","0.00%"
"12/11/2018","334.99","334.99","334.99","334.99","","0.00%"
"12/10/2018","334.99","335.46","335.46","334.99","","-0.14%"
"12/07/2018","335.46","334.04","336.74","334.04","","0.43%"
"12/06/2018","334.04","331.92","334.04","331.72","","0.64%"
"12/05/2018","331.90","330.96","331.90","330.96","","0.28%"
"12/04/2018","330.96","331.48","331.90","330.96","","-0.01%"
"12/03/2018","331.00","329.99","331.00","329.61","","0.31%"
"11/30/2018","329.99","330.47","330.47","329.99","","0.12%"
"11/29/2018","329.61","330.54","330.54","329.61","","-0.28%"
"11/28/2018","330.54","330.54","330.54","330.54","","0.00%"
"11/27/2018","330.54","331.78","331.78","330.54","","-0.37%"
"11/26/2018","331.78","331.01","331.78","331.01","","0.23%"
"11/23/2018","331.01","331.01","331.01","331.01","","0.00%"
"11/22/2018","331.01","331.01","331.01","331.01","","0.26%"
"11/21/2018","330.16","329.68","330.16","329.68","","0.15%"
"11/20/2018","329.68","329.68","329.68","329.68","","0.00%"
"11/19/2018","329.68","330.07","330.07","329.68","","-0.29%"
"11/16/2018","330.64","331.11","331.11","330.64","","-0.14%"
"11/15/2018","331.11","332.99","333.90","331.11","","-0.56%"
"11/14/2018","332.99","332.04","332.99","332.04","","0.29%"
"11/13/2018","332.04","333.75","333.75","332.04","","-0.51%"
"11/12/2018","333.75","334.22","334.22","333.75","","-0.14%"
"11/09/2018","334.22","331.44","334.22","331.44","","0.98%"
"11/08/2018","330.97","331.89","331.89","330.97","","-0.14%"
"11/07/2018","331.43","331.43","331.43","331.43","","-0.14%"
"11/06/2018","331.90","332.33","332.33","331.90","","-0.13%"
"11/05/2018","332.33","332.80","332.80","332.33","","-0.65%"
"11/02/2018","334.51","334.05","334.51","334.05","","0.13%"
"10/31/2018","334.06","333.30","334.06","332.35","","0.37%"
"10/29/2018","332.83","332.41","332.83","332.41","","-1.04%"
"10/26/2018","336.34","336.34","336.81","336.34","","0.00%"
"10/25/2018","336.34","336.34","336.34","335.87","","0.14%"
"10/24/2018","335.87","335.87","336.81","335.87","","0.51%"
"10/23/2018","334.16","333.69","334.16","333.68","","0.14%"
"10/22/2018","333.69","333.69","333.69","333.69","","0.00%"
"10/19/2018","333.69","337.87","337.87","333.69","","-1.10%"
"10/18/2018","337.39","335.54","337.87","335.54","","0.41%"
"10/17/2018","336.01","336.01","336.01","336.01","","0.00%"
"10/16/2018","336.01","335.08","336.01","334.61","","0.28%"
"10/15/2018","335.08","334.66","335.08","334.66","","0.96%"
"10/12/2018","331.88","331.88","333.30","331.88","","0.00%"
"10/11/2018","331.88","331.88","331.88","331.88","","-0.14%"
"10/10/2018","332.35","335.11","335.11","331.40","","-0.82%"
"10/09/2018","335.11","335.11","335.11","334.64","","1.71%"
"10/08/2018","329.49","329.49","329.49","329.49","","0.15%"
"10/05/2018","329.01","329.01","329.44","329.01","","0.00%"
"10/04/2018","329.01","329.01","329.01","329.01","","0.00%"
"10/03/2018","329.01","329.01","329.01","329.01","","0.14%"
"10/02/2018","328.54","329.01","329.01","328.07","","-0.14%"
"10/01/2018","329.01","328.07","329.01","328.07","","-0.72%"
"09/28/2018","331.38","328.07","334.70","327.59","","0.88%"
"09/27/2018","328.49","328.07","328.49","328.07","","0.13%"
"09/26/2018","328.07","328.07","328.07","328.07","","0.00%"
"09/25/2018","328.07","328.07","328.07","328.07","","0.00%"
"09/24/2018","328.07","328.07","328.07","328.07","","0.00%"
"09/21/2018","328.07","329.01","329.01","328.07","","0.00%"
"09/20/2018","328.07","325.29","328.07","325.29","","0.85%"
"09/19/2018","325.29","324.81","325.71","324.81","","-2.38%"
"09/18/2018","333.22","333.22","333.22","333.22","","0.14%"
"09/17/2018","332.74","333.22","333.22","332.74","","-0.14%"
"09/14/2018","333.22","333.22","334.00","333.22","","0.00%"
"09/13/2018","333.22","333.22","333.22","333.22","","0.14%"
"09/12/2018","332.74","334.88","334.88","332.74","","-0.64%"
"09/11/2018","334.88","334.88","334.88","334.88","","0.00%"
"09/10/2018","334.88","335.84","335.84","334.88","","-0.29%"
"09/07/2018","335.84","334.88","335.84","334.88","","-5.36%"
"09/06/2018","354.87","354.87","354.87","354.87","","0.00%"
"09/05/2018","354.87","350.24","354.87","350.24","","1.32%"
"09/04/2018","350.24","357.65","357.65","350.24","","-2.07%"
"09/03/2018","357.65","357.65","357.65","357.65","","-0.59%"
"08/31/2018","359.79","359.79","359.79","359.79","","0.05%"
"08/30/2018","359.60","359.13","359.60","359.13","","3.45%"
"08/28/2018","347.62","347.62","347.62","347.62","","0.00%"
"08/27/2018","347.62","349.48","349.48","347.62","","-0.53%"
"08/24/2018","349.48","349.48","349.48","349.48","","0.00%"
"08/23/2018","349.48","349.48","349.48","349.48","","0.00%"
"08/22/2018","349.48","349.01","349.48","349.01","","0.00%"
"08/21/2018","349.48","349.48","349.48","349.48","","0.13%"
"08/20/2018","349.01","349.48","349.48","349.01","","4.68%"
"08/17/2018","333.42","333.42","333.42","333.42","","0.00%"
"08/16/2018","333.42","330.64","333.42","330.64","","0.84%"
"08/15/2018","330.64","330.64","330.64","330.64","","0.29%"
"08/14/2018","329.70","329.70","329.70","329.70","","0.00%"
"08/13/2018","329.70","329.70","329.70","329.70","","-0.28%"
"08/10/2018","330.64","330.17","330.64","330.17","","0.14%"
"08/09/2018","330.17","330.17","330.17","330.17","","0.14%"
"08/08/2018","329.70","329.70","329.70","329.70","","-0.14%"
"08/07/2018","330.17","330.17","331.13","330.17","","3.91%"
"08/06/2018","317.75","318.60","318.60","317.75","","-0.27%"
"08/03/2018","318.60","318.60","318.60","318.60","","0.00%"
"08/02/2018","318.60","318.60","318.60","318.60","","-2.23%"
"08/01/2018","325.86","325.86","325.86","325.86","","0.14%"
"07/31/2018","325.39","329.43","329.43","325.39","","-1.23%"
"07/30/2018","329.43","326.34","329.43","326.34","","-2.90%"
"07/27/2018","339.27","339.71","340.57","339.27","","0.01%"
"07/26/2018","339.22","339.22","339.22","339.22","","0.00%"
"07/25/2018","339.22","337.06","339.65","337.06","","0.64%"
"07/24/2018","337.06","337.06","337.06","337.06","","2.02%"
"07/23/2018","330.40","330.40","330.40","330.40","","-0.15%"
"07/20/2018","330.88","330.88","330.88","330.88","","-3.88%"
"07/19/2018","344.23","342.91","344.23","342.91","","0.51%"
"07/18/2018","342.47","342.47","342.47","342.47","","0.00%"
"07/17/2018","342.47","342.47","342.47","342.47","","0.00%"
"07/16/2018","342.47","342.47","342.47","342.47","","0.26%"
"07/13/2018","341.58","341.58","341.58","341.58","","0.00%"
"07/12/2018","341.58","340.72","341.58","340.72","","3.26%"
"07/11/2018","330.79","330.79","330.79","330.79","","0.00%"
"07/10/2018","330.79","330.79","330.79","330.79","","0.14%"
"07/09/2018","330.34","330.34","330.34","330.34","","0.00%"
"07/06/2018","330.34","330.34","330.34","330.34","","0.00%"
"07/04/2018","330.34","329.50","330.34","329.50","","0.57%"
"07/03/2018","328.46","325.03","328.46","325.03","","0.73%"
"07/02/2018","326.07","325.59","326.07","325.59","","0.15%"
"06/29/2018","325.59","326.07","326.07","325.59","","-0.15%"
"06/28/2018","326.07","326.07","326.07","326.07","","0.00%"
"06/27/2018","326.07","326.07","326.07","326.07","","0.01%"
"06/26/2018","326.03","326.03","326.03","326.03","","-0.15%"
"06/25/2018","326.52","326.52","326.52","326.52","","0.00%"
"06/22/2018","326.52","329.18","329.18","326.52","","0.15%"
"06/21/2018","326.03","326.52","326.52","326.03","","-0.15%"
"06/20/2018","326.52","326.52","326.52","326.52","","0.00%"
"06/19/2018","326.52","324.10","326.52","324.10","","0.00%"
"06/18/2018","326.52","326.52","326.52","326.52","","0.00%"
"06/15/2018","326.52","326.52","326.52","326.52","","0.00%"
"06/14/2018","326.52","326.52","329.18","326.52","","0.00%"
"06/13/2018","326.52","326.52","326.52","326.52","","-0.81%"
"06/12/2018","329.18","329.18","329.18","329.18","","0.81%"
"06/11/2018","326.52","326.52","326.52","326.52","","0.00%"
"06/08/2018","326.52","334.72","335.17","326.52","","-3.35%"
"06/07/2018","337.83","337.83","337.83","337.83","","0.93%"
"06/06/2018","334.72","334.24","334.72","334.24","","0.14%"
"06/05/2018","334.24","334.24","334.24","334.24","","0.00%"
"06/04/2018","334.24","326.21","334.24","325.59","","1.12%"
"06/01/2018","330.54","330.54","330.54","330.54","","0.00%"
"05/31/2018","330.54","330.65","334.53","330.20","","-0.03%"
"05/30/2018","330.65","329.31","330.65","329.31","","0.41%"
"05/29/2018","329.31","329.31","329.31","329.31","","-0.13%"
"05/28/2018","329.74","330.23","330.23","329.74","","-0.01%"
"05/25/2018","329.78","329.78","329.78","329.78","","0.00%"
"05/24/2018","329.78","329.78","329.78","329.30","","-0.75%"
"05/23/2018","332.26","331.78","332.26","331.78","","2.31%"
"05/22/2018","324.76","324.76","324.76","324.76","","0.14%"
"05/21/2018","324.32","325.22","325.22","324.32","","-1.46%"
"05/18/2018","329.11","332.44","332.44","329.11","","-1.00%"
"05/17/2018","332.44","329.85","332.44","329.85","","0.79%"
"05/16/2018","329.85","329.85","329.85","329.85","","-1.80%"
"05/15/2018","335.90","336.35","336.35","335.90","","0.05%"
"05/14/2018","335.72","335.28","335.72","335.28","","0.13%"
"05/11/2018","335.28","334.93","335.28","334.93","","-0.42%"
"05/10/2018","336.71","336.71","336.71","336.71","","0.00%"
"05/09/2018","336.71","330.66","336.71","330.66","","1.83%"
"05/07/2018","330.66","330.66","330.66","330.66","","1.33%"
"05/04/2018","326.33","326.33","326.33","326.33","","0.00%"
"05/03/2018","326.33","329.00","329.00","326.33","","-1.96%"
"05/02/2018","332.84","330.17","333.32","330.17","","0.81%"
"04/30/2018","330.17","330.17","330.17","330.17","","0.00%"
"04/27/2018","330.17","330.17","330.17","330.17","","0.00%"
"04/26/2018","330.17","331.70","331.70","330.17","","-0.77%"
"04/25/2018","332.74","334.96","334.96","332.74","","-0.80%"
"04/24/2018","335.41","335.41","335.41","335.41","","0.00%"
"04/23/2018","335.41","337.49","337.49","335.41","","-0.48%"
"04/20/2018","337.04","337.04","337.04","333.94","","0.00%"
"04/19/2018","337.04","337.04","337.04","336.56","","-0.13%"
"04/18/2018","337.48","337.48","337.48","337.48","","-1.88%"
"04/17/2018","343.95","343.95","343.95","343.95","","0.28%"
"04/16/2018","342.99","342.99","342.99","342.99","","-1.09%"
"04/13/2018","346.77","346.77","346.77","346.77","","0.17%"
"04/12/2018","346.17","346.17","346.17","346.17","","0.30%"
"04/11/2018","345.13","342.76","345.13","342.76","","0.69%"
"04/10/2018","342.76","341.72","342.76","341.72","","0.61%"
"04/09/2018","340.69","340.69","340.69","340.69","","0.70%"
"04/06/2018","338.31","338.31","338.31","338.31","","1.29%"
"04/05/2018","333.99","329.68","333.99","329.68","","1.31%"
"04/04/2018","329.68","329.20","329.68","329.20","","0.09%"
"04/03/2018","329.40","329.40","329.40","329.40","","-0.03%"
"03/29/2018","329.51","330.00","330.00","329.07","","-0.15%"
"03/28/2018","330.00","339.31","339.31","330.00","","-2.74%"
"03/27/2018","339.31","336.99","339.31","333.11","","2.02%"
"03/26/2018","332.60","332.60","332.60","332.60","","-1.31%"
"03/23/2018","337.03","340.45","340.45","337.03","","-1.00%"
"03/22/2018","340.45","339.48","340.45","339.48","","0.33%"
"03/21/2018","339.32","334.89","339.32","334.89","","1.32%"
"03/20/2018","334.89","334.00","334.89","334.00","","-0.75%"
"03/19/2018","337.42","337.46","337.90","337.42","","-0.01%"
"03/16/2018","337.46","338.78","343.66","337.46","","0.73%"
"03/15/2018","335.03","337.75","339.90","335.03","","-1.43%"
"03/14/2018","339.90","335.74","339.90","329.10","","1.38%"
"03/13/2018","335.26","335.05","335.26","335.05","","0.06%"
"03/12/2018","335.05","335.05","335.05","335.05","","-0.01%"
"03/09/2018","335.10","328.46","335.10","328.46","","2.02%"
"03/08/2018","328.46","327.97","328.46","327.97","","-1.84%"
"03/07/2018","334.62","340.65","340.65","334.62","","0.18%"
"03/06/2018","334.01","336.03","336.03","328.94","","-1.55%"
"03/05/2018","339.26","337.00","339.26","337.00","","1.47%"
"03/02/2018","334.34","335.10","337.76","334.34","","-0.23%"
"03/01/2018","335.10","334.61","339.04","334.61","","0.15%"
"02/28/2018","334.61","333.21","334.61","333.21","","0.62%"
"02/27/2018","332.55","332.10","332.55","332.10","","0.14%"
"02/26/2018","332.10","331.66","332.59","331.66","","1.05%"
"02/23/2018","328.64","328.64","328.64","328.64","","0.00%"
"02/22/2018","328.64","331.66","331.66","328.64","","-0.91%"
"02/21/2018","331.66","330.80","331.66","330.80","","1.06%"
"02/20/2018","328.19","328.67","328.67","328.19","","-0.46%"
"02/19/2018","329.71","333.79","333.79","329.04","","-1.09%"
"02/16/2018","333.34","331.46","333.34","331.46","","1.08%"
"02/15/2018","329.77","329.77","329.77","329.77","","0.00%"
"02/14/2018","329.77","329.77","329.77","329.77","","0.00%"
"02/13/2018","329.77","330.20","330.20","329.77","","0.27%"
"02/12/2018","328.87","329.76","332.86","328.87","","-0.40%"
"02/09/2018","330.20","330.20","330.20","330.20","","-4.78%"
"02/08/2018","346.79","346.35","346.79","346.35","","0.38%"
"02/07/2018","345.48","350.37","350.81","345.48","","-0.90%"
"02/06/2018","348.60","346.82","350.37","346.82","","0.26%"
"02/05/2018","347.69","351.23","351.23","347.69","","-0.13%"
"02/02/2018","348.13","348.13","348.13","348.13","","0.13%"
"02/01/2018","347.69","347.59","349.46","347.59","","-0.48%"
"01/31/2018","349.36","349.36","349.36","349.36","","3.07%"
"01/30/2018","338.96","334.65","338.96","334.65","","1.29%"
"01/29/2018","334.65","335.41","335.41","333.64","","-0.23%"
"01/26/2018","335.41","337.43","337.43","335.41","","-0.12%"
"01/25/2018","335.80","337.96","337.96","335.80","","-1.09%"
"01/24/2018","339.49","341.50","341.50","339.49","","-0.64%"
"01/23/2018","341.68","338.66","341.68","338.66","","0.89%"
"01/22/2018","338.66","338.66","338.66","338.66","","0.00%"
"01/19/2018","338.66","338.66","338.66","338.66","","-1.04%"
"01/18/2018","342.21","335.84","342.21","335.84","","1.14%"
"01/17/2018","338.36","335.39","338.36","335.39","","-0.69%"
"01/16/2018","340.72","335.68","341.26","335.68","","1.35%"
"01/15/2018","336.19","336.19","336.19","336.19","","0.00%"
"01/12/2018","336.19","336.19","336.19","336.19","","0.05%"
